Home,xG_home,Score,xG_away,Away,PC1_home,PC2_home,PC3_home,PC4_home,PC5_home,PC6_home,PC7_home,PC8_home,PC9_home,PC10_home,PC11_home,PC12_home,PC13_home,PC1_away,PC2_away,PC3_away,PC4_away,PC5_away,PC6_away,PC7_away,PC8_away,PC9_away,PC10_away,PC11_away,PC12_away,PC13_away,result
Elche,1.5,1–0,1.1,Real Oviedo,-0.4212133618925069,-1.4450334972614762,0.02835335894174127,-0.23238052552683364,0.32322623726175914,-0.21823255778703993,0.2839213555537564,0.2412583389854015,-0.037105676952593016,0.18659254218627053,-0.09106048887397815,0.10941399121498979,0.015485979379406474,0.4882837765650031,-0.882248465321704,-0.005623518528140053,-0.6791255190436374,0.1229264255387116,0.4410928777867873,0.6359461951633992,-0.40987812725067624,-0.3077523941923524,0.4742092836524801,-0.4622094602344032,0.3440335630182187,0.21359335929222667,1
Barcelona,2.0,3–0,0.2,Getafe,1.8819366545242473,1.09927239468743,-0.17975800083592763,-0.31496173969552826,-1.0288610058286762,-0.8757148652275819,-0.05968825084134666,-0.08775646617599837,0.31990395744328787,0.007611939246472203,0.43729651919604307,0.05809981258791757,-0.5116129730059346,-0.19766181411829473,-1.2107604379640793,-0.6712482088421451,-0.025836766822668316,0.3797370980015503,-0.4210112975086216,0.5932956515616111,-0.31021201751655375,-0.08407812513832294,-0.36950924828924603,0.14805056214930393,-0.2995421174186615,0.2286791541838544,1
Espanyol,2.5,2–2,0.8,Valencia,-0.3958817585890695,-0.8118183808842406,-0.7288453726256952,-0.2823068616565911,0.34480619738981655,0.06460118240839768,0.605103297616963,0.010877774636680987,-0.5908976560079955,-0.36474075674363227,0.024115103519287664,-0.23865044495453477,0.14182650939580166,0.290969744124463,0.288429028896617,-0.3524015889052082,0.14933384928542623,0.033047208141212855,-0.2579335541271419,0.2658551797874522,-0.24503988634071175,0.017748736130357094,-0.33419161442796,0.1367043158801128,0.11263391862961808,0.15594042571045866,0
Athletic,1.5,1–1,0.8,Girona,0.056289406818925254,-0.0388984355667102,-0.3796742962734768,-0.22741095919920146,-0.38653990485106265,0.2572735756308825,0.5534504999587627,0.2135336969358396,-0.0002605235907549524,0.01689721767701354,0.0702697894171014,-0.5737375802781763,0.01405512348964646,1.182091869193127,0.5313300850800189,-0.22928155506663714,-0.7468981531081187,0.10901759591653525,-0.074986134694777,0.25145669862608233,-0.03122577081491358,-0.0005228721055555057,0.2271798593706041,0.0029802101976776946,-0.062004969164639885,0.10161138201163748,0
Sevilla,1.0,1–2,1.9,Villarreal,-0.13311491687180435,0.7793459894671722,0.13722705046497555,-0.1258525786585884,0.029919697992956074,-0.05291104049139499,-0.09178363675469878,-0.4853180273773746,0.28706732413727837,0.16822486554384583,-0.1971152220085755,-0.036556731641332676,0.11351677824592621,0.7969449786942711,0.383272253635144,-0.11085199280309217,-0.4082896843716169,-0.09502829432641274,0.2571915496676333,0.29164903879358234,0.03181168318766268,0.25021400375636227,-0.007856358771020564,0.08081258862192012,0.15118868352703924,-0.3484808351045409,-1
Levante,1.6,1–4,3.9,Real Madrid,0.13813289576551147,-1.2503871043403474,-0.5172097937368632,-0.6066468404702753,-0.023825873069243917,0.15256042189006117,0.6742109410370359,-0.21636998541578295,-0.14982207782219265,0.20987316883059087,-0.4049907355619004,-0.3718506340251719,-0.28243474343766944,1.7416795278695405,2.8946353346637754,-0.21841343472076272,0.5454143758374738,-0.5092737405136737,0.09300129877628426,0.11670406774640485,-0.06981364316267741,0.5939233284695672,-0.18896496822167777,0.15629690429437704,0.29964902630196794,-0.2692883644430527,-1
Getafe,0.3,1–1,0.6,Alavés,-0.19766181411829473,-1.2107604379640793,-0.6712482088421451,-0.025836766822668316,0.3797370980015503,-0.4210112975086216,0.5932956515616111,-0.31021201751655375,-0.08407812513832294,-0.36950924828924603,0.14805056214930393,-0.2995421174186615,0.2286791541838544,-0.6649961063732497,0.10186074114790455,-0.3793387825277279,-0.20555119364165741,0.5721576129714523,-0.43776808352047397,0.4005599057102482,-0.43215787142536494,-0.04073235358386062,0.01215900853732335,-0.08619316411584499,-0.06864260030289034,-0.3481598934603376,0
Atlético,3.5,3–2,1.6,Rayo Vallecano,1.092292784915692,2.285478872320747,-0.2712138554718789,-0.1544260328214453,0.12437647423971228,-0.12225685111204837,0.41683351794330903,0.024387280913675285,0.23856573834596984,-0.6471398822604117,0.04403427448931718,-0.12461971381511192,-0.20794091149029792,0.12989262807774593,0.5976047667435473,-0.8439771704971335,0.2533545177921538,0.17170388069882106,-0.19434908997383876,0.2093647497908235,-0.06318191654920487,0.0010459825769272343,0.06344037420084206,-0.2142963945132259,-0.2394019100694764,0.26075254683801186,1
Real Sociedad,2.7,1–0,0.7,Mallorca,1.374073833823457,0.9336940847113301,-0.19838748588237348,-0.633818286579778,-0.10876925677175471,0.2533957621696654,0.6479833679086918,-0.32541404936796375,-0.030612787846380517,-0.4961547924989776,-0.06889174598083002,-0.3297369586325435,-0.46329890213802605,-0.36961093988439325,-0.5166770422595918,-0.5383638442198193,-0.3167204914037345,0.45428580965649523,-0.46649841548215376,0.45451022653557865,-0.09815365162923229,-0.12878640865284538,0.06394396476210484,-0.1771237253517386,-0.10691499498221074,0.18306403966419485,1
Osasuna,0.9,1–1,0.8,Elche,0.034839936481833124,-0.5701840127446199,0.09003155766345144,-0.9845604440235143,0.13626374049175113,0.041403375187311346,0.6426312690018204,0.013191116603057239,-0.4368068074996531,-0.02793952810103879,0.10061321621198874,-0.2416320210742197,0.07838508505713687,-0.4212133618925069,-1.4450334972614762,0.02835335894174127,-0.23238052552683364,0.32322623726175914,-0.21823255778703993,0.2839213555537564,0.2412583389854015,-0.037105676952593016,0.18659254218627053,-0.09106048887397815,0.10941399121498979,0.015485979379406474,0
Real Oviedo,1.0,1–3,2.0,Barcelona,0.4882837765650031,-0.882248465321704,-0.005623518528140053,-0.6791255190436374,0.1229264255387116,0.4410928777867873,0.6359461951633992,-0.40987812725067624,-0.3077523941923524,0.4742092836524801,-0.4622094602344032,0.3440335630182187,0.21359335929222667,1.8819366545242473,1.09927239468743,-0.17975800083592763,-0.31496173969552826,-1.0288610058286762,-0.8757148652275819,-0.05968825084134666,-0.08775646617599837,0.31990395744328787,0.007611939246472203,0.43729651919604307,0.05809981258791757,-0.5116129730059346,-1
Girona,1.0,0–0,1.1,Espanyol,1.182091869193127,0.5313300850800189,-0.22928155506663714,-0.7468981531081187,0.10901759591653525,-0.074986134694777,0.25145669862608233,-0.03122577081491358,-0.0005228721055555057,0.2271798593706041,0.0029802101976776946,-0.062004969164639885,0.10161138201163748,-0.3958817585890695,-0.8118183808842406,-0.7288453726256952,-0.2823068616565911,0.34480619738981655,0.06460118240839768,0.605103297616963,0.010877774636680987,-0.5908976560079955,-0.36474075674363227,0.024115103519287664,-0.23865044495453477,0.14182650939580166,0
Getafe,0.6,1–1,1.2,Levante,-0.19766181411829473,-1.2107604379640793,-0.6712482088421451,-0.025836766822668316,0.3797370980015503,-0.4210112975086216,0.5932956515616111,-0.31021201751655375,-0.08407812513832294,-0.36950924828924603,0.14805056214930393,-0.2995421174186615,0.2286791541838544,0.13813289576551147,-1.2503871043403474,-0.5172097937368632,-0.6066468404702753,-0.023825873069243917,0.15256042189006117,0.6742109410370359,-0.21636998541578295,-0.14982207782219265,0.20987316883059087,-0.4049907355619004,-0.3718506340251719,-0.28243474343766944,0
Atlético,2.3,5–2,0.7,Real Madrid,1.092292784915692,2.285478872320747,-0.2712138554718789,-0.1544260328214453,0.12437647423971228,-0.12225685111204837,0.41683351794330903,0.024387280913675285,0.23856573834596984,-0.6471398822604117,0.04403427448931718,-0.12461971381511192,-0.20794091149029792,1.7416795278695405,2.8946353346637754,-0.21841343472076272,0.5454143758374738,-0.5092737405136737,0.09300129877628426,0.11670406774640485,-0.06981364316267741,0.5939233284695672,-0.18896496822167777,0.15629690429437704,0.29964902630196794,-0.2692883644430527,1
Mallorca,0.7,1–0,0.8,Alavés,-0.36961093988439325,-0.5166770422595918,-0.5383638442198193,-0.3167204914037345,0.45428580965649523,-0.46649841548215376,0.45451022653557865,-0.09815365162923229,-0.12878640865284538,0.06394396476210484,-0.1771237253517386,-0.10691499498221074,0.18306403966419485,-0.6649961063732497,0.10186074114790455,-0.3793387825277279,-0.20555119364165741,0.5721576129714523,-0.43776808352047397,0.4005599057102482,-0.43215787142536494,-0.04073235358386062,0.01215900853732335,-0.08619316411584499,-0.06864260030289034,-0.3481598934603376,1
Villarreal,1.2,1–0,1.3,Athletic,0.7969449786942711,0.383272253635144,-0.11085199280309217,-0.4082896843716169,-0.09502829432641274,0.2571915496676333,0.29164903879358234,0.03181168318766268,0.25021400375636227,-0.007856358771020564,0.08081258862192012,0.15118868352703924,-0.3484808351045409,0.056289406818925254,-0.0388984355667102,-0.3796742962734768,-0.22741095919920146,-0.38653990485106265,0.2572735756308825,0.5534504999587627,0.2135336969358396,-0.0002605235907549524,0.01689721767701354,0.0702697894171014,-0.5737375802781763,0.01405512348964646,1
Rayo Vallecano,1.8,0–1,0.5,Sevilla,0.12989262807774593,0.5976047667435473,-0.8439771704971335,0.2533545177921538,0.17170388069882106,-0.19434908997383876,0.2093647497908235,-0.06318191654920487,0.0010459825769272343,0.06344037420084206,-0.2142963945132259,-0.2394019100694764,0.26075254683801186,-0.13311491687180435,0.7793459894671722,0.13722705046497555,-0.1258525786585884,0.029919697992956074,-0.05291104049139499,-0.09178363675469878,-0.4853180273773746,0.28706732413727837,0.16822486554384583,-0.1971152220085755,-0.036556731641332676,0.11351677824592621,-1
Elche,3.5,2–1,0.8,Celta,-0.4212133618925069,-1.4450334972614762,0.02835335894174127,-0.23238052552683364,0.32322623726175914,-0.21823255778703993,0.2839213555537564,0.2412583389854015,-0.037105676952593016,0.18659254218627053,-0.09106048887397815,0.10941399121498979,0.015485979379406474,0.29129258939993324,-0.5942977038410291,-0.40722292605068355,-0.39463360565927913,0.2118123524519861,-0.30918513083506427,0.3206490297929753,-0.2521065098267085,0.2630660828764905,0.04258096315390302,-0.10302665241080947,0.08327180326035317,-0.16179506217543432,1
Barcelona,2.2,2–1,1.0,Real Sociedad,1.8819366545242473,1.09927239468743,-0.17975800083592763,-0.31496173969552826,-1.0288610058286762,-0.8757148652275819,-0.05968825084134666,-0.08775646617599837,0.31990395744328787,0.007611939246472203,0.43729651919604307,0.05809981258791757,-0.5116129730059346,1.374073833823457,0.9336940847113301,-0.19838748588237348,-0.633818286579778,-0.10876925677175471,0.2533957621696654,0.6479833679086918,-0.32541404936796375,-0.030612787846380517,-0.4961547924989776,-0.06889174598083002,-0.3297369586325435,-0.46329890213802605,1
Real Betis,0.8,2–0,0.7,Osasuna,0.6394644207113562,1.1500783138793738,-0.17917172325896075,-0.03161200681578056,0.19174014631970746,0.03643161813660195,0.05291234149325894,-0.06478465079903578,0.029597817898157353,0.286752481606428,-0.41981551199355144,0.17830361642749554,-0.07710073414806153,0.034839936481833124,-0.5701840127446199,0.09003155766345144,-0.9845604440235143,0.13626374049175113,0.041403375187311346,0.6426312690018204,0.013191116603057239,-0.4368068074996531,-0.02793952810103879,0.10061321621198874,-0.2416320210742197,0.07838508505713687,1
Valencia,1.5,1–2,0.8,Real Oviedo,0.290969744124463,0.288429028896617,-0.3524015889052082,0.14933384928542623,0.033047208141212855,-0.2579335541271419,0.2658551797874522,-0.24503988634071175,0.017748736130357094,-0.33419161442796,0.1367043158801128,0.11263391862961808,0.15594042571045866,0.4882837765650031,-0.882248465321704,-0.005623518528140053,-0.6791255190436374,0.1229264255387116,0.4410928777867873,0.6359461951633992,-0.40987812725067624,-0.3077523941923524,0.4742092836524801,-0.4622094602344032,0.3440335630182187,0.21359335929222667,-1
Osasuna,0.4,2–1,0.9,Getafe,0.034839936481833124,-0.5701840127446199,0.09003155766345144,-0.9845604440235143,0.13626374049175113,0.041403375187311346,0.6426312690018204,0.013191116603057239,-0.4368068074996531,-0.02793952810103879,0.10061321621198874,-0.2416320210742197,0.07838508505713687,-0.19766181411829473,-1.2107604379640793,-0.6712482088421451,-0.025836766822668316,0.3797370980015503,-0.4210112975086216,0.5932956515616111,-0.31021201751655375,-0.08407812513832294,-0.36950924828924603,0.14805056214930393,-0.2995421174186615,0.2286791541838544,1
Real Oviedo,1.2,0–2,1.9,Levante,0.4882837765650031,-0.882248465321704,-0.005623518528140053,-0.6791255190436374,0.1229264255387116,0.4410928777867873,0.6359461951633992,-0.40987812725067624,-0.3077523941923524,0.4742092836524801,-0.4622094602344032,0.3440335630182187,0.21359335929222667,0.13813289576551147,-1.2503871043403474,-0.5172097937368632,-0.6066468404702753,-0.023825873069243917,0.15256042189006117,0.6742109410370359,-0.21636998541578295,-0.14982207782219265,0.20987316883059087,-0.4049907355619004,-0.3718506340251719,-0.28243474343766944,-1
Girona,1.0,2–1,1.1,Valencia,1.182091869193127,0.5313300850800189,-0.22928155506663714,-0.7468981531081187,0.10901759591653525,-0.074986134694777,0.25145669862608233,-0.03122577081491358,-0.0005228721055555057,0.2271798593706041,0.0029802101976776946,-0.062004969164639885,0.10161138201163748,0.290969744124463,0.288429028896617,-0.3524015889052082,0.14933384928542623,0.033047208141212855,-0.2579335541271419,0.2658551797874522,-0.24503988634071175,0.017748736130357094,-0.33419161442796,0.1367043158801128,0.11263391862961808,0.15594042571045866,1
Athletic,2.0,2–1,0.4,Mallorca,0.056289406818925254,-0.0388984355667102,-0.3796742962734768,-0.22741095919920146,-0.38653990485106265,0.2572735756308825,0.5534504999587627,0.2135336969358396,-0.0002605235907549524,0.01689721767701354,0.0702697894171014,-0.5737375802781763,0.01405512348964646,-0.36961093988439325,-0.5166770422595918,-0.5383638442198193,-0.3167204914037345,0.45428580965649523,-0.46649841548215376,0.45451022653557865,-0.09815365162923229,-0.12878640865284538,0.06394396476210484,-0.1771237253517386,-0.10691499498221074,0.18306403966419485,1
Real Madrid,3.4,3–1,1.0,Villarreal,1.7416795278695405,2.8946353346637754,-0.21841343472076272,0.5454143758374738,-0.5092737405136737,0.09300129877628426,0.11670406774640485,-0.06981364316267741,0.5939233284695672,-0.18896496822167777,0.15629690429437704,0.29964902630196794,-0.2692883644430527,0.7969449786942711,0.383272253635144,-0.11085199280309217,-0.4082896843716169,-0.09502829432641274,0.2571915496676333,0.29164903879358234,0.03181168318766268,0.25021400375636227,-0.007856358771020564,0.08081258862192012,0.15118868352703924,-0.3484808351045409,1
Alavés,2.2,3–1,0.4,Elche,-0.6649961063732497,0.10186074114790455,-0.3793387825277279,-0.20555119364165741,0.5721576129714523,-0.43776808352047397,0.4005599057102482,-0.43215787142536494,-0.04073235358386062,0.01215900853732335,-0.08619316411584499,-0.06864260030289034,-0.3481598934603376,-0.4212133618925069,-1.4450334972614762,0.02835335894174127,-0.23238052552683364,0.32322623726175914,-0.21823255778703993,0.2839213555537564,0.2412583389854015,-0.037105676952593016,0.18659254218627053,-0.09106048887397815,0.10941399121498979,0.015485979379406474,1
Sevilla,2.8,4–1,2.2,Barcelona,-0.13311491687180435,0.7793459894671722,0.13722705046497555,-0.1258525786585884,0.029919697992956074,-0.05291104049139499,-0.09178363675469878,-0.4853180273773746,0.28706732413727837,0.16822486554384583,-0.1971152220085755,-0.036556731641332676,0.11351677824592621,1.8819366545242473,1.09927239468743,-0.17975800083592763,-0.31496173969552826,-1.0288610058286762,-0.8757148652275819,-0.05968825084134666,-0.08775646617599837,0.31990395744328787,0.007611939246472203,0.43729651919604307,0.05809981258791757,-0.5116129730059346,1
Espanyol,2.3,1–2,1.3,Real Betis,-0.3958817585890695,-0.8118183808842406,-0.7288453726256952,-0.2823068616565911,0.34480619738981655,0.06460118240839768,0.605103297616963,0.010877774636680987,-0.5908976560079955,-0.36474075674363227,0.024115103519287664,-0.23865044495453477,0.14182650939580166,0.6394644207113562,1.1500783138793738,-0.17917172325896075,-0.03161200681578056,0.19174014631970746,0.03643161813660195,0.05291234149325894,-0.06478465079903578,0.029597817898157353,0.286752481606428,-0.41981551199355144,0.17830361642749554,-0.07710073414806153,-1
Real Sociedad,0.8,0–1,0.8,Rayo Vallecano,1.374073833823457,0.9336940847113301,-0.19838748588237348,-0.633818286579778,-0.10876925677175471,0.2533957621696654,0.6479833679086918,-0.32541404936796375,-0.030612787846380517,-0.4961547924989776,-0.06889174598083002,-0.3297369586325435,-0.46329890213802605,0.12989262807774593,0.5976047667435473,-0.8439771704971335,0.2533545177921538,0.17170388069882106,-0.19434908997383876,0.2093647497908235,-0.06318191654920487,0.0010459825769272343,0.06344037420084206,-0.2142963945132259,-0.2394019100694764,0.26075254683801186,-1
Celta,1.9,1–1,0.4,Atlético,0.29129258939993324,-0.5942977038410291,-0.40722292605068355,-0.39463360565927913,0.2118123524519861,-0.30918513083506427,0.3206490297929753,-0.2521065098267085,0.2630660828764905,0.04258096315390302,-0.10302665241080947,0.08327180326035317,-0.16179506217543432,1.092292784915692,2.285478872320747,-0.2712138554718789,-0.1544260328214453,0.12437647423971228,-0.12225685111204837,0.41683351794330903,0.024387280913675285,0.23856573834596984,-0.6471398822604117,0.04403427448931718,-0.12461971381511192,-0.20794091149029792,0
